State,State Abbreviation,State ID,County,County ID,DSCI,Date
Arizona,AZ,4,Greenlee County,04011,300,5/10/2022
Arizona,AZ,4,Greenlee County,04011,300,5/17/2022
Arizona,AZ,4,Greenlee County,04011,300,5/24/2022
Arizona,AZ,4,Greenlee County,04011,300,5/31/2022
Arizona,AZ,4,Greenlee County,04011,300,6/7/2022
Arizona,AZ,4,La Paz County,04012,0,1/7/2020
Arizona,AZ,4,La Paz County,04012,0,1/14/2020
Arizona,AZ,4,La Paz County,04012,0,1/21/2020
Arizona,AZ,4,La Paz County,04012,0,1/28/2020
Arizona,AZ,4,La Paz County,04012,0,2/4/2020
Arizona,AZ,4,La Paz County,04012,0,2/11/2020
Arizona,AZ,4,La Paz County,04012,0,2/18/2020
Arizona,AZ,4,La Paz County,04012,0,2/25/2020
Arizona,AZ,4,La Paz County,04012,0,3/3/2020
Arizona,AZ,4,La Paz County,04012,0,3/10/2020
Arizona,AZ,4,La Paz County,04012,0,3/17/2020
Arizona,AZ,4,La Paz County,04012,0,3/24/2020
Arizona,AZ,4,La Paz County,04012,0,3/31/2020
Arizona,AZ,4,La Paz County,04012,0,4/7/2020
Arizona,AZ,4,La Paz County,04012,0,4/14/2020
Arizona,AZ,4,La Paz County,04012,0,4/21/2020
Arizona,AZ,4,La Paz County,04012,0,4/28/2020
Arizona,AZ,4,La Paz County,04012,0,5/5/2020
Arizona,AZ,4,La Paz County,04012,0,5/12/2020
Arizona,AZ,4,La Paz County,04012,0,5/19/2020
Arizona,AZ,4,La Paz County,04012,0,5/26/2020
Arizona,AZ,4,La Paz County,04012,0,6/2/2020
Arizona,AZ,4,La Paz County,04012,0,6/9/2020
Arizona,AZ,4,La Paz County,04012,0,6/16/2020
Arizona,AZ,4,La Paz County,04012,0,6/23/2020
Arizona,AZ,4,La Paz County,04012,0,6/30/2020
Arizona,AZ,4,La Paz County,04012,0,7/7/2020
Arizona,AZ,4,La Paz County,04012,0,7/14/2020
Arizona,AZ,4,La Paz County,04012,0,7/21/2020
Arizona,AZ,4,La Paz County,04012,0,7/28/2020
Arizona,AZ,4,La Paz County,04012,69,8/4/2020
Arizona,AZ,4,La Paz County,04012,69,8/11/2020
Arizona,AZ,4,La Paz County,04012,138,8/18/2020
Arizona,AZ,4,La Paz County,04012,186,8/25/2020
Arizona,AZ,4,La Paz County,04012,185,9/1/2020
Arizona,AZ,4,La Paz County,04012,227,9/8/2020
Arizona,AZ,4,La Paz County,04012,269,9/15/2020
Arizona,AZ,4,La Paz County,04012,269,9/22/2020
Arizona,AZ,4,La Paz County,04012,269,9/29/2020
Arizona,AZ,4,La Paz County,04012,269,10/6/2020
Arizona,AZ,4,La Paz County,04012,269,10/13/2020
Arizona,AZ,4,La Paz County,04012,269,10/20/2020
Arizona,AZ,4,La Paz County,04012,269,10/27/2020
Arizona,AZ,4,La Paz County,04012,269,11/3/2020
Arizona,AZ,4,La Paz County,04012,270,11/10/2020
Arizona,AZ,4,La Paz County,04012,270,11/17/2020
Arizona,AZ,4,La Paz County,04012,365,11/24/2020
Arizona,AZ,4,La Paz County,04012,365,12/1/2020
Arizona,AZ,4,La Paz County,04012,365,12/8/2020
Arizona,AZ,4,La Paz County,04012,388,12/15/2020
Arizona,AZ,4,La Paz County,04012,388,12/22/2020
Arizona,AZ,4,La Paz County,04012,388,12/29/2020
Arizona,AZ,4,La Paz County,04012,388,1/5/2021
Arizona,AZ,4,La Paz County,04012,388,1/12/2021
Arizona,AZ,4,La Paz County,04012,388,1/19/2021
Arizona,AZ,4,La Paz County,04012,383,1/26/2021
Arizona,AZ,4,La Paz County,04012,361,2/2/2021
Arizona,AZ,4,La Paz County,04012,361,2/9/2021
Arizona,AZ,4,La Paz County,04012,361,2/16/2021
Arizona,AZ,4,La Paz County,04012,361,2/23/2021
Arizona,AZ,4,La Paz County,04012,361,3/2/2021
Arizona,AZ,4,La Paz County,04012,361,3/9/2021
Arizona,AZ,4,La Paz County,04012,361,3/16/2021
Arizona,AZ,4,La Paz County,04012,381,3/23/2021
Arizona,AZ,4,La Paz County,04012,381,3/30/2021
Arizona,AZ,4,La Paz County,04012,381,4/6/2021
Arizona,AZ,4,La Paz County,04012,381,4/13/2021
Arizona,AZ,4,La Paz County,04012,381,4/20/2021
Arizona,AZ,4,La Paz County,04012,381,4/27/2021
Arizona,AZ,4,La Paz County,04012,381,5/4/2021
Arizona,AZ,4,La Paz County,04012,382,5/11/2021
Arizona,AZ,4,La Paz County,04012,382,5/18/2021
Arizona,AZ,4,La Paz County,04012,382,5/25/2021
Arizona,AZ,4,La Paz County,04012,382,6/1/2021
Arizona,AZ,4,La Paz County,04012,382,6/8/2021
Arizona,AZ,4,La Paz County,04012,382,6/15/2021
Arizona,AZ,4,La Paz County,04012,382,6/22/2021
Arizona,AZ,4,La Paz County,04012,382,6/29/2021
Arizona,AZ,4,La Paz County,04012,382,7/6/2021
Arizona,AZ,4,La Paz County,04012,382,7/13/2021
Arizona,AZ,4,La Paz County,04012,382,7/20/2021
Arizona,AZ,4,La Paz County,04012,382,7/27/2021
Arizona,AZ,4,La Paz County,04012,333,8/3/2021
Arizona,AZ,4,La Paz County,04012,333,8/10/2021
Arizona,AZ,4,La Paz County,04012,298,8/17/2021
Arizona,AZ,4,La Paz County,04012,297,8/24/2021
Arizona,AZ,4,La Paz County,04012,296,8/31/2021
Arizona,AZ,4,La Paz County,04012,222,9/7/2021
Arizona,AZ,4,La Paz County,04012,222,9/14/2021
Arizona,AZ,4,La Paz County,04012,222,9/21/2021
Arizona,AZ,4,La Paz County,04012,222,9/28/2021
Arizona,AZ,4,La Paz County,04012,222,10/5/2021
Arizona,AZ,4,La Paz County,04012,222,10/12/2021
Arizona,AZ,4,La Paz County,04012,221,10/19/2021
Arizona,AZ,4,La Paz County,04012,221,10/26/2021
Arizona,AZ,4,La Paz County,04012,221,11/2/2021
Arizona,AZ,4,La Paz County,04012,221,11/9/2021
Arizona,AZ,4,La Paz County,04012,221,11/16/2021
Arizona,AZ,4,La Paz County,04012,221,11/23/2021
Arizona,AZ,4,La Paz County,04012,221,11/30/2021
Arizona,AZ,4,La Paz County,04012,221,12/7/2021
Arizona,AZ,4,La Paz County,04012,221,12/14/2021
Arizona,AZ,4,La Paz County,04012,221,12/21/2021
Arizona,AZ,4,La Paz County,04012,218,12/28/2021
Arizona,AZ,4,La Paz County,04012,217,1/4/2022
Arizona,AZ,4,La Paz County,04012,218,1/11/2022
Arizona,AZ,4,La Paz County,04012,218,1/18/2022
Arizona,AZ,4,La Paz County,04012,218,1/25/2022
Arizona,AZ,4,La Paz County,04012,218,2/1/2022
Arizona,AZ,4,La Paz County,04012,218,2/8/2022
Arizona,AZ,4,La Paz County,04012,218,2/15/2022
Arizona,AZ,4,La Paz County,04012,218,2/22/2022
Arizona,AZ,4,La Paz County,04012,267,3/1/2022
Arizona,AZ,4,La Paz County,04012,267,3/8/2022
Arizona,AZ,4,La Paz County,04012,267,3/15/2022
Arizona,AZ,4,La Paz County,04012,267,3/22/2022
Arizona,AZ,4,La Paz County,04012,267,3/29/2022
Arizona,AZ,4,La Paz County,04012,302,4/5/2022
Arizona,AZ,4,La Paz County,04012,302,4/12/2022
Arizona,AZ,4,La Paz County,04012,302,4/19/2022
Arizona,AZ,4,La Paz County,04012,302,4/26/2022
Arizona,AZ,4,La Paz County,04012,302,5/3/2022
Arizona,AZ,4,La Paz County,04012,351,5/10/2022
Arizona,AZ,4,La Paz County,04012,351,5/17/2022
Arizona,AZ,4,La Paz County,04012,351,5/24/2022
Arizona,AZ,4,La Paz County,04012,351,5/31/2022
Arizona,AZ,4,La Paz County,04012,351,6/7/2022
Arizona,AZ,4,Maricopa County,04013,0,1/7/2020
Arizona,AZ,4,Maricopa County,04013,0,1/14/2020
Arizona,AZ,4,Maricopa County,04013,0,1/21/2020
Arizona,AZ,4,Maricopa County,04013,0,1/28/2020
Arizona,AZ,4,Maricopa County,04013,0,2/4/2020
Arizona,AZ,4,Maricopa County,04013,0,2/11/2020
Arizona,AZ,4,Maricopa County,04013,0,2/18/2020
Arizona,AZ,4,Maricopa County,04013,0,2/25/2020
Arizona,AZ,4,Maricopa County,04013,0,3/3/2020
Arizona,AZ,4,Maricopa County,04013,0,3/10/2020
Arizona,AZ,4,Maricopa County,04013,0,3/17/2020
Arizona,AZ,4,Maricopa County,04013,0,3/24/2020
Arizona,AZ,4,Maricopa County,04013,0,3/31/2020
Arizona,AZ,4,Maricopa County,04013,0,4/7/2020
Arizona,AZ,4,Maricopa County,04013,0,4/14/2020
Arizona,AZ,4,Maricopa County,04013,0,4/21/2020
Arizona,AZ,4,Maricopa County,04013,0,4/28/2020
Arizona,AZ,4,Maricopa County,04013,0,5/5/2020
Arizona,AZ,4,Maricopa County,04013,0,5/12/2020
Arizona,AZ,4,Maricopa County,04013,0,5/19/2020
Arizona,AZ,4,Maricopa County,04013,0,5/26/2020
Arizona,AZ,4,Maricopa County,04013,0,6/2/2020
Arizona,AZ,4,Maricopa County,04013,3,6/9/2020
Arizona,AZ,4,Maricopa County,04013,3,6/16/2020
Arizona,AZ,4,Maricopa County,04013,3,6/23/2020
Arizona,AZ,4,Maricopa County,04013,3,6/30/2020
Arizona,AZ,4,Maricopa County,04013,23,7/7/2020
Arizona,AZ,4,Maricopa County,04013,25,7/14/2020
Arizona,AZ,4,Maricopa County,04013,104,7/21/2020
Arizona,AZ,4,Maricopa County,04013,159,7/28/2020
Arizona,AZ,4,Maricopa County,04013,220,8/4/2020
Arizona,AZ,4,Maricopa County,04013,221,8/11/2020
Arizona,AZ,4,Maricopa County,04013,272,8/18/2020
Arizona,AZ,4,Maricopa County,04013,309,8/25/2020
Arizona,AZ,4,Maricopa County,04013,308,9/1/2020
Arizona,AZ,4,Maricopa County,04013,346,9/8/2020
Arizona,AZ,4,Maricopa County,04013,346,9/15/2020
Arizona,AZ,4,Maricopa County,04013,346,9/22/2020
Arizona,AZ,4,Maricopa County,04013,368,9/29/2020
Arizona,AZ,4,Maricopa County,04013,370,10/6/2020
Arizona,AZ,4,Maricopa County,04013,370,10/13/2020
Arizona,AZ,4,Maricopa County,04013,370,10/20/2020
Arizona,AZ,4,Maricopa County,04013,370,10/27/2020
Arizona,AZ,4,Maricopa County,04013,370,11/3/2020
Arizona,AZ,4,Maricopa County,04013,370,11/10/2020
Arizona,AZ,4,Maricopa County,04013,370,11/17/2020
Arizona,AZ,4,Maricopa County,04013,418,11/24/2020
Arizona,AZ,4,Maricopa County,04013,418,12/1/2020
Arizona,AZ,4,Maricopa County,04013,418,12/8/2020
Arizona,AZ,4,Maricopa County,04013,399,12/15/2020
Arizona,AZ,4,Maricopa County,04013,399,12/22/2020
Arizona,AZ,4,Maricopa County,04013,399,12/29/2020
Arizona,AZ,4,Maricopa County,04013,399,1/5/2021
Arizona,AZ,4,Maricopa County,04013,399,1/12/2021
Arizona,AZ,4,Maricopa County,04013,399,1/19/2021
Arizona,AZ,4,Maricopa County,04013,389,1/26/2021
Arizona,AZ,4,Maricopa County,04013,371,2/2/2021
Arizona,AZ,4,Maricopa County,04013,371,2/9/2021
Arizona,AZ,4,Maricopa County,04013,371,2/16/2021
Arizona,AZ,4,Maricopa County,04013,372,2/23/2021
Arizona,AZ,4,Maricopa County,04013,372,3/2/2021
Arizona,AZ,4,Maricopa County,04013,372,3/9/2021
Arizona,AZ,4,Maricopa County,04013,372,3/16/2021
Arizona,AZ,4,Maricopa County,04013,372,3/23/2021
Arizona,AZ,4,Maricopa County,04013,372,3/30/2021
Arizona,AZ,4,Maricopa County,04013,372,4/6/2021
Arizona,AZ,4,Maricopa County,04013,372,4/13/2021
Arizona,AZ,4,Maricopa County,04013,372,4/20/2021
Arizona,AZ,4,Maricopa County,04013,372,4/27/2021
Arizona,AZ,4,Maricopa County,04013,372,5/4/2021
Arizona,AZ,4,Maricopa County,04013,372,5/11/2021
Arizona,AZ,4,Maricopa County,04013,372,5/18/2021
Arizona,AZ,4,Maricopa County,04013,372,5/25/2021
Arizona,AZ,4,Maricopa County,04013,372,6/1/2021
Arizona,AZ,4,Maricopa County,04013,372,6/8/2021
Arizona,AZ,4,Maricopa County,04013,372,6/15/2021
Arizona,AZ,4,Maricopa County,04013,372,6/22/2021
Arizona,AZ,4,Maricopa County,04013,372,6/29/2021
Arizona,AZ,4,Maricopa County,04013,372,7/6/2021
Arizona,AZ,4,Maricopa County,04013,371,7/13/2021
Arizona,AZ,4,Maricopa County,04013,365,7/20/2021
Arizona,AZ,4,Maricopa County,04013,300,7/27/2021
Arizona,AZ,4,Maricopa County,04013,286,8/3/2021
Arizona,AZ,4,Maricopa County,04013,286,8/10/2021
Arizona,AZ,4,Maricopa County,04013,211,8/17/2021
Arizona,AZ,4,Maricopa County,04013,211,8/24/2021
Arizona,AZ,4,Maricopa County,04013,211,8/31/2021
Arizona,AZ,4,Maricopa County,04013,192,9/7/2021
Arizona,AZ,4,Maricopa County,04013,192,9/14/2021
Arizona,AZ,4,Maricopa County,04013,192,9/21/2021
Arizona,AZ,4,Maricopa County,04013,162,9/28/2021
Arizona,AZ,4,Maricopa County,04013,162,10/5/2021
Arizona,AZ,4,Maricopa County,04013,162,10/12/2021
Arizona,AZ,4,Maricopa County,04013,162,10/19/2021
Arizona,AZ,4,Maricopa County,04013,162,10/26/2021
Arizona,AZ,4,Maricopa County,04013,162,11/2/2021
Arizona,AZ,4,Maricopa County,04013,162,11/9/2021
Arizona,AZ,4,Maricopa County,04013,162,11/16/2021
Arizona,AZ,4,Maricopa County,04013,162,11/23/2021
Arizona,AZ,4,Maricopa County,04013,162,11/30/2021
Arizona,AZ,4,Maricopa County,04013,162,12/7/2021
Arizona,AZ,4,Maricopa County,04013,162,12/14/2021
Arizona,AZ,4,Maricopa County,04013,163,12/21/2021
Arizona,AZ,4,Maricopa County,04013,121,12/28/2021
Arizona,AZ,4,Maricopa County,04013,121,1/4/2022
Arizona,AZ,4,Maricopa County,04013,122,1/11/2022
Arizona,AZ,4,Maricopa County,04013,122,1/18/2022
Arizona,AZ,4,Maricopa County,04013,122,1/25/2022
Arizona,AZ,4,Maricopa County,04013,122,2/1/2022
Arizona,AZ,4,Maricopa County,04013,122,2/8/2022
Arizona,AZ,4,Maricopa County,04013,122,2/15/2022
Arizona,AZ,4,Maricopa County,04013,122,2/22/2022
Arizona,AZ,4,Maricopa County,04013,168,3/1/2022
Arizona,AZ,4,Maricopa County,04013,168,3/8/2022
Arizona,AZ,4,Maricopa County,04013,168,3/15/2022
Arizona,AZ,4,Maricopa County,04013,168,3/22/2022
Arizona,AZ,4,Maricopa County,04013,169,3/29/2022
Arizona,AZ,4,Maricopa County,04013,211,4/5/2022
Arizona,AZ,4,Maricopa County,04013,211,4/12/2022
Arizona,AZ,4,Maricopa County,04013,211,4/19/2022
Arizona,AZ,4,Maricopa County,04013,230,4/26/2022
Arizona,AZ,4,Maricopa County,04013,230,5/3/2022
Arizona,AZ,4,Maricopa County,04013,230,5/10/2022
Arizona,AZ,4,Maricopa County,04013,247,5/17/2022
Arizona,AZ,4,Maricopa County,04013,285,5/24/2022
Arizona,AZ,4,Maricopa County,04013,285,5/31/2022
Arizona,AZ,4,Maricopa County,04013,286,6/7/2022
Arizona,AZ,4,Mohave County,04015,28,1/7/2020
Arizona,AZ,4,Mohave County,04015,28,1/14/2020
Arizona,AZ,4,Mohave County,04015,28,1/21/2020
Arizona,AZ,4,Mohave County,04015,28,1/28/2020
Arizona,AZ,4,Mohave County,04015,28,2/4/2020
Arizona,AZ,4,Mohave County,04015,30,2/11/2020
Arizona,AZ,4,Mohave County,04015,30,2/18/2020
Arizona,AZ,4,Mohave County,04015,26,2/25/2020
Arizona,AZ,4,Mohave County,04015,26,3/3/2020
Arizona,AZ,4,Mohave County,04015,26,3/10/2020
Arizona,AZ,4,Mohave County,04015,11,3/17/2020
Arizona,AZ,4,Mohave County,04015,10,3/24/2020
Arizona,AZ,4,Mohave County,04015,2,3/31/2020
Arizona,AZ,4,Mohave County,04015,2,4/7/2020
Arizona,AZ,4,Mohave County,04015,2,4/14/2020
Arizona,AZ,4,Mohave County,04015,2,4/21/2020
Arizona,AZ,4,Mohave County,04015,2,4/28/2020
Arizona,AZ,4,Mohave County,04015,2,5/5/2020
Arizona,AZ,4,Mohave County,04015,2,5/12/2020
Arizona,AZ,4,Mohave County,04015,2,5/19/2020
Arizona,AZ,4,Mohave County,04015,2,5/26/2020
Arizona,AZ,4,Mohave County,04015,2,6/2/2020
Arizona,AZ,4,Mohave County,04015,9,6/9/2020
Arizona,AZ,4,Mohave County,04015,9,6/16/2020
Arizona,AZ,4,Mohave County,04015,9,6/23/2020
Arizona,AZ,4,Mohave County,04015,9,6/30/2020
Arizona,AZ,4,Mohave County,04015,9,7/7/2020
Arizona,AZ,4,Mohave County,04015,10,7/14/2020
Arizona,AZ,4,Mohave County,04015,75,7/21/2020
Arizona,AZ,4,Mohave County,04015,98,7/28/2020
Arizona,AZ,4,Mohave County,04015,174,8/4/2020
Arizona,AZ,4,Mohave County,04015,174,8/11/2020
Arizona,AZ,4,Mohave County,04015,273,8/18/2020
Arizona,AZ,4,Mohave County,04015,366,8/25/2020
Arizona,AZ,4,Mohave County,04015,366,9/1/2020
Arizona,AZ,4,Mohave County,04015,386,9/8/2020
Arizona,AZ,4,Mohave County,04015,394,9/15/2020
Arizona,AZ,4,Mohave County,04015,394,9/22/2020
Arizona,AZ,4,Mohave County,04015,394,9/29/2020
Arizona,AZ,4,Mohave County,04015,394,10/6/2020
Arizona,AZ,4,Mohave County,04015,394,10/13/2020
Arizona,AZ,4,Mohave County,04015,394,10/20/2020
Arizona,AZ,4,Mohave County,04015,394,10/27/2020
Arizona,AZ,4,Mohave County,04015,394,11/3/2020
Arizona,AZ,4,Mohave County,04015,399,11/10/2020
Arizona,AZ,4,Mohave County,04015,399,11/17/2020
Arizona,AZ,4,Mohave County,04015,492,11/24/2020
Arizona,AZ,4,Mohave County,04015,492,12/1/2020
Arizona,AZ,4,Mohave County,04015,492,12/8/2020
Arizona,AZ,4,Mohave County,04015,497,12/15/2020
Arizona,AZ,4,Mohave County,04015,497,12/22/2020
Arizona,AZ,4,Mohave County,04015,497,12/29/2020
Arizona,AZ,4,Mohave County,04015,497,1/5/2021
Arizona,AZ,4,Mohave County,04015,497,1/12/2021
Arizona,AZ,4,Mohave County,04015,497,1/19/2021
Arizona,AZ,4,Mohave County,04015,494,1/26/2021
Arizona,AZ,4,Mohave County,04015,487,2/2/2021
Arizona,AZ,4,Mohave County,04015,487,2/9/2021
Arizona,AZ,4,Mohave County,04015,487,2/16/2021
Arizona,AZ,4,Mohave County,04015,487,2/23/2021
Arizona,AZ,4,Mohave County,04015,487,3/2/2021
Arizona,AZ,4,Mohave County,04015,487,3/9/2021
Arizona,AZ,4,Mohave County,04015,487,3/16/2021
Arizona,AZ,4,Mohave County,04015,491,3/23/2021
Arizona,AZ,4,Mohave County,04015,491,3/30/2021
Arizona,AZ,4,Mohave County,04015,491,4/6/2021
Arizona,AZ,4,Mohave County,04015,491,4/13/2021
Arizona,AZ,4,Mohave County,04015,491,4/20/2021
Arizona,AZ,4,Mohave County,04015,491,4/27/2021
Arizona,AZ,4,Mohave County,04015,491,5/4/2021
Arizona,AZ,4,Mohave County,04015,491,5/11/2021
Arizona,AZ,4,Mohave County,04015,491,5/18/2021
Arizona,AZ,4,Mohave County,04015,491,5/25/2021
Arizona,AZ,4,Mohave County,04015,491,6/1/2021
Arizona,AZ,4,Mohave County,04015,491,6/8/2021
Arizona,AZ,4,Mohave County,04015,491,6/15/2021
Arizona,AZ,4,Mohave County,04015,491,6/22/2021
Arizona,AZ,4,Mohave County,04015,491,6/29/2021
Arizona,AZ,4,Mohave County,04015,491,7/6/2021
Arizona,AZ,4,Mohave County,04015,491,7/13/2021
Arizona,AZ,4,Mohave County,04015,471,7/20/2021
Arizona,AZ,4,Mohave County,04015,429,7/27/2021
Arizona,AZ,4,Mohave County,04015,412,8/3/2021
Arizona,AZ,4,Mohave County,04015,412,8/10/2021
Arizona,AZ,4,Mohave County,04015,411,8/17/2021
Arizona,AZ,4,Mohave County,04015,354,8/24/2021
Arizona,AZ,4,Mohave County,04015,354,8/31/2021
Arizona,AZ,4,Mohave County,04015,331,9/7/2021
Arizona,AZ,4,Mohave County,04015,331,9/14/2021
Arizona,AZ,4,Mohave County,04015,331,9/21/2021
Arizona,AZ,4,Mohave County,04015,331,9/28/2021
Arizona,AZ,4,Mohave County,04015,331,10/5/2021
Arizona,AZ,4,Mohave County,04015,330,10/12/2021
Arizona,AZ,4,Mohave County,04015,330,10/19/2021
Arizona,AZ,4,Mohave County,04015,330,10/26/2021
Arizona,AZ,4,Mohave County,04015,330,11/2/2021
Arizona,AZ,4,Mohave County,04015,330,11/9/2021
Arizona,AZ,4,Mohave County,04015,330,11/16/2021
Arizona,AZ,4,Mohave County,04015,330,11/23/2021
Arizona,AZ,4,Mohave County,04015,330,11/30/2021
Arizona,AZ,4,Mohave County,04015,330,12/7/2021
Arizona,AZ,4,Mohave County,04015,330,12/14/2021
Arizona,AZ,4,Mohave County,04015,330,12/21/2021
Arizona,AZ,4,Mohave County,04015,255,12/28/2021
Arizona,AZ,4,Mohave County,04015,255,1/4/2022
Arizona,AZ,4,Mohave County,04015,254,1/11/2022
Arizona,AZ,4,Mohave County,04015,254,1/18/2022
Arizona,AZ,4,Mohave County,04015,254,1/25/2022
Arizona,AZ,4,Mohave County,04015,254,2/1/2022
Arizona,AZ,4,Mohave County,04015,254,2/8/2022
Arizona,AZ,4,Mohave County,04015,255,2/15/2022
Arizona,AZ,4,Mohave County,04015,255,2/22/2022
Arizona,AZ,4,Mohave County,04015,278,3/1/2022
Arizona,AZ,4,Mohave County,04015,278,3/8/2022
Arizona,AZ,4,Mohave County,04015,278,3/15/2022
Arizona,AZ,4,Mohave County,04015,278,3/22/2022
Arizona,AZ,4,Mohave County,04015,278,3/29/2022
Arizona,AZ,4,Mohave County,04015,309,4/5/2022
Arizona,AZ,4,Mohave County,04015,309,4/12/2022
Arizona,AZ,4,Mohave County,04015,309,4/19/2022
